Price,Area,Floor,Bedroom,Restroom,Roadfrontage,Legal,Lat,Long
3.85,46.0,4.0,,,1,1,20.9755354,105.85744654567378
3.65,37.0,,,,0,1,20.941461599999997,105.83603265035416
3.9,48.0,4.0,4.0,4.0,1,0,20.9755354,105.85744654567378
4.36,45.0,6.0,4.0,4.0,0,1,20.9755354,105.85744654567378
4.8,55.0,7.0,9.0,9.0,0,1,21.0238721,105.97050129109073
4.0,,,,,0,1,21.012198,105.8552245
19.6,75.0,4.0,6.0,,1,1,21.2801469,105.7453981
5.35,45.0,,4.0,3.0,0,1,21.2801469,105.7453981
4.8,35.0,,3.0,4.0,0,1,21.2801469,105.7453981
3.2,45.0,6.0,3.0,,0,1,21.1096428,105.57094469616789
5.8,30.0,,,,0,0,13.7989967,100.5491731
16.8,60.0,7.0,10.0,6.0,1,1,21.02916475,105.80343767219591
5.35,35.0,7.0,3.0,4.0,0,1,21.0684153,105.82394208853755
13.2,86.0,9.0,25.0,,0,1,20.8319978,105.87006434087073
2.2,31.0,,,,1,1,21.01903045,105.71152173592778
7.2,85.0,5.0,4.0,2.0,1,1,20.8319978,105.87006434087073
4.4,45.0,6.0,4.0,,0,1,21.2801469,105.7453981
5.3,38.0,6.0,,,0,1,20.8319978,105.87006434087073
6.9,62.0,,,,0,1,21.0257066,105.8921527
3.5,40.0,5.0,4.0,3.0,0,1,13.7989967,100.5491731
2.0,38.0,,,,1,1,20.8319978,105.87006434087073
4.2,45.0,6.0,6.0,6.0,0,1,20.9755354,105.85744654567378
7.5,72.0,4.0,,,1,1,21.0238721,105.97050129109073
16.5,8.0,5.0,2.0,3.0,0,1,21.0283207,105.8540217
14.5,60.0,7.0,,,0,1,21.012198,105.8552245
3.75,30.0,,3.0,4.0,0,1,21.0283207,105.8540217
6.15,48.0,6.0,,,0,1,21.02916475,105.80343767219591
4.0,50.0,7.0,,,1,1,21.03713945,105.83587847363593
5.25,42.0,,3.0,,0,1,21.02916475,105.80343767219591
3.2,35.0,6.0,4.0,3.0,1,1,20.9755354,105.85744654567378
2.8,40.0,5.0,2.0,3.0,0,1,13.7989967,100.5491731
4.1,35.0,6.0,3.0,,0,1,21.2801469,105.7453981
6.0,55.0,6.0,7.0,8.0,0,1,21.0684153,105.82394208853755
3.7,29.0,4.0,3.0,,1,1,21.0283207,105.8540217
9.6,102.0,5.0,2.0,,0,1,21.0257066,105.8921527
4.09,36.0,6.0,3.0,4.0,0,0,21.02916475,105.80343767219591
5.75,39.0,,2.0,,0,1,21.03713945,105.83587847363593
3.65,52.0,4.0,3.0,2.0,0,1,20.941461599999997,105.83603265035416
4.1,35.0,,3.0,4.0,0,1,21.02916475,105.80343767219591
7.45,43.0,,4.0,4.0,1,0,21.0283207,105.8540217
26.2,60.0,5.0,5.0,5.0,0,1,21.02916475,105.80343767219591
2.1,27.0,6.0,3.0,3.0,0,0,21.0283207,105.8540217
12.0,90.0,4.0,5.0,3.0,0,0,21.01903045,105.71152173592778
11.8,80.0,,,,1,1,20.9755354,105.85744654567378
8.15,45.0,7.0,3.0,,0,1,21.03713945,105.83587847363593
4.5,45.0,8.0,3.0,2.0,0,1,20.9755354,105.85744654567378
3.2,42.0,6.0,2.0,,0,1,20.9897891,105.7990448
12.7,90.0,,1.0,,1,1,20.8319978,105.87006434087073
4.3,35.0,4.0,3.0,3.0,0,1,21.03713945,105.83587847363593
2.95,33.0,,4.0,,0,1,20.9755354,105.85744654567378
4.56,56.0,4.0,3.0,3.0,0,0,20.941461599999997,105.83603265035416
12.5,70.0,5.0,4.0,3.0,1,1,13.7989967,100.5491731
5.35,51.0,5.0,,,0,1,20.9702189,105.7749566
4.7,56.0,6.0,4.0,4.0,1,1,13.7989967,100.5491731
4.3,78.0,4.0,2.0,,1,1,20.941461599999997,105.83603265035416
4.3,36.0,4.0,2.0,,0,1,20.9936873,105.8143014
3.0,35.0,6.0,,,1,1,20.9755354,105.85744654567378
3.0,42.0,5.0,,,0,1,21.0073844,105.49966632631347
4.0,35.0,6.0,3.0,3.0,1,1,20.9755354,105.85744654567378
8.0,80.0,5.0,,,1,0,20.9755354,105.85744654567378
4.75,50.0,,,,1,1,20.941461599999997,105.83603265035416
3.9,40.0,6.0,3.0,3.0,0,1,21.0684153,105.82394208853755
15.8,,,5.0,5.0,1,1,21.02916475,105.80343767219591
6.0,73.0,5.0,4.0,4.0,0,1,21.0257066,105.8921527
6.1,56.0,7.0,,,1,1,21.0151072,105.7814958
16.0,68.0,7.0,4.0,4.0,0,1,21.012198,105.8552245
6.7,55.0,,4.0,3.0,0,1,21.0257066,105.8921527
2.7,35.0,6.0,2.0,2.0,1,1,20.9755354,105.85744654567378
4.2,36.0,6.0,3.0,4.0,0,1,21.02916475,105.80343767219591
3.55,30.0,,,,0,1,20.87851585,105.64923352491572
25.0,50.0,7.0,4.0,,1,1,13.7989967,100.5491731
4.2,45.0,6.0,4.0,4.0,1,1,21.2801469,105.7453981
11.9,68.0,7.0,,,1,1,21.0257066,105.8921527
10.0,60.0,5.0,4.0,4.0,0,1,21.02916475,105.80343767219591
36.0,30.0,6.0,,,0,1,20.9755354,105.85744654567378
2.45,22.0,4.0,2.0,3.0,0,1,13.7989967,100.5491731
5.4,70.0,,,,1,1,21.012198,105.8552245
3.75,35.0,5.0,3.0,1.0,0,1,20.9936873,105.8143014
6.7,67.0,,,,1,1,21.0283207,105.8540217
5.0,32.0,6.0,5.0,,0,1,20.9702189,105.7749566
7.0,120.0,4.0,3.0,3.0,0,0,20.941461599999997,105.83603265035416
4.0,35.0,,,,1,1,21.012198,105.8552245
5.3,53.0,5.0,4.0,3.0,0,1,21.03713945,105.83587847363593
4.0,48.0,,4.0,3.0,1,1,21.012198,105.8552245
12.0,78.0,,,,1,1,20.9755354,105.85744654567378
19.0,86.0,4.0,3.0,3.0,1,1,20.9897891,105.7990448
5.1,40.0,,6.0,,1,1,21.02916475,105.80343767219591
28.0,180.0,,,,1,1,21.0257066,105.8921527
11.7,70.0,,4.0,3.0,0,1,13.7989967,100.5491731
7.65,59.0,5.0,4.0,,0,1,20.8319978,105.87006434087073
2.5,35.0,6.0,5.0,4.0,0,1,20.9755354,105.85744654567378
5.75,46.0,5.0,4.0,,0,1,13.7989967,100.5491731
2.0,50.0,5.0,4.0,,1,1,20.9936873,105.8143014
5.0,37.0,5.0,,,1,0,20.7431915,105.8789348
3.5,18.0,6.0,,1.0,0,1,13.7989967,100.5491731
2.35,35.0,4.0,3.0,2.0,0,1,20.941461599999997,105.83603265035416
5.65,63.0,6.0,4.0,,0,1,21.0257066,105.8921527
5.2,50.0,,,,1,1,21.012198,105.8552245
3.9,32.0,6.0,6.0,4.0,0,1,21.0257066,105.8921527
15.5,56.0,6.0,8.0,8.0,0,1,21.02916475,105.80343767219591
9.0,65.0,7.0,6.0,5.0,1,1,21.012198,105.8552245
10.5,65.0,6.0,,,0,0,21.012198,105.8552245
6.6,48.0,5.0,,,0,1,21.2801469,105.7453981
2.3,45.0,4.0,,3.0,0,1,21.012198,105.8552245
6.3,47.0,,4.0,4.0,0,1,21.0684153,105.82394208853755
5.4,35.0,6.0,3.0,4.0,0,1,21.02916475,105.80343767219591
6.9,48.0,,3.0,3.0,1,1,21.1667582,105.74249543060441
2.0,35.0,5.0,,,1,0,21.01903045,105.71152173592778
4.3,47.0,6.0,4.0,4.0,1,1,21.2801469,105.7453981
90.0,190.0,10.0,,,1,1,21.02916475,105.80343767219591
13.8,54.0,5.0,4.0,,0,1,20.9702189,105.7749566
2.5,45.0,,,3.0,0,1,21.012198,105.8552245
8.95,52.0,,3.0,,0,0,21.2801469,105.7453981
12.0,45.0,,,,1,1,21.0866512,105.8884768
12.8,84.0,8.0,17.0,17.0,0,1,21.0684153,105.82394208853755
4.99,43.0,5.0,4.0,3.0,0,1,21.02916475,105.80343767219591
23.9,73.0,8.0,4.0,,0,1,21.02916475,105.80343767219591
56.0,55.0,3.0,3.0,2.0,0,1,21.0151072,105.7814958
4.8,35.0,6.0,3.0,4.0,0,1,20.9702189,105.7749566
11.6,62.0,7.0,4.0,6.0,1,1,21.0257066,105.8921527
6.2,38.0,6.0,6.0,,0,1,13.7989967,100.5491731
5.1,40.0,5.0,4.0,3.0,1,1,20.9702189,105.7749566
4.78,48.0,,4.0,3.0,1,1,21.012198,105.8552245
36.0,117.0,,,,0,1,21.03713945,105.83587847363593
4.35,38.0,4.0,3.0,2.0,0,1,21.02974515,105.85073634875805
10.0,45.0,,4.0,5.0,1,1,21.02916475,105.80343767219591
5.29,48.0,,4.0,3.0,1,1,21.0684153,105.82394208853755
11.0,60.0,8.0,4.0,6.0,0,1,21.02974515,105.85073634875805
5.05,55.0,6.0,8.0,4.0,0,1,21.2801469,105.7453981
3.15,30.0,,4.0,4.0,1,1,20.9755354,105.85744654567378
26.3,79.0,,4.0,,0,1,21.012198,105.8552245
2.85,39.0,5.0,,,0,1,20.9702189,105.7749566
7.5,45.0,6.0,,,0,1,20.9755354,105.85744654567378
13.0,60.0,,,,0,1,13.7989967,100.5491731
5.8,55.0,,4.0,3.0,0,1,21.03713945,105.83587847363593
5.95,50.0,5.0,4.0,,0,1,13.7989967,100.5491731
4.35,55.0,,2.0,,1,1,20.9702189,105.7749566
5.6,55.0,3.0,3.0,2.0,0,1,21.0151072,105.7814958
3.5,30.0,6.0,4.0,,0,1,20.9755354,105.85744654567378
4.0,50.0,,3.0,3.0,0,1,13.7989967,100.5491731
6.7,80.0,,4.0,,1,1,21.01903045,105.71152173592778
67.0,100.0,10.0,,,1,1,21.0283207,105.8540217
3.75,45.0,6.0,3.0,,0,1,21.0257066,105.8921527
6.3,55.0,6.0,9.0,,0,1,21.0283207,105.8540217
3.5,40.0,5.0,4.0,,0,1,20.9897891,105.7990448
3.2,35.0,4.0,3.0,3.0,0,1,21.0684153,105.82394208853755
22.0,64.0,4.0,,,1,1,20.8319978,105.87006434087073
4.55,56.0,4.0,,,0,1,20.941461599999997,105.83603265035416
23.0,160.0,8.0,2.0,,1,1,21.0257066,105.8921527
3.7,32.0,,,,0,1,20.9702189,105.7749566
2.3,33.0,,,,1,1,20.941461599999997,105.83603265035416
9.0,55.0,7.0,,5.0,1,0,21.0283207,105.8540217
5.55,50.0,6.0,4.0,4.0,0,1,20.9936873,105.8143014
4.7,57.0,5.0,3.0,3.0,0,1,21.0684153,105.82394208853755
3.0,35.0,,,,0,1,21.01903045,105.71152173592778
5.8,55.0,,,,0,1,21.012198,105.8552245
18.5,73.0,5.0,4.0,,0,1,13.7989967,100.5491731
5.9,53.0,,4.0,3.0,0,1,21.03713945,105.83587847363593
3.5,36.0,4.0,3.0,2.0,0,1,21.1409186,105.5060305
30.0,83.0,10.0,19.0,,1,1,13.7989967,100.5491731
12.8,84.0,8.0,17.0,,0,1,21.0684153,105.82394208853755
2.7,39.0,,,,0,1,21.0283207,105.8540217
11.2,65.0,7.0,,,0,1,21.0257066,105.8921527
3.2,35.0,6.0,4.0,4.0,0,0,13.7989967,100.5491731
6.3,50.0,6.0,9.0,,1,1,21.0151072,105.7814958
3.4,42.0,,3.0,,0,1,21.0257066,105.8921527
3.89,32.0,,,,0,0,20.87851585,105.64923352491572
7.8,45.0,6.0,,,0,1,21.012198,105.8552245
7.5,45.0,6.0,,,0,1,13.7989967,100.5491731
4.8,46.0,,,,1,1,21.0257066,105.8921527
2.7,45.0,,3.0,4.0,0,1,20.941461599999997,105.83603265035416
16.0,76.0,6.0,5.0,,0,1,13.7989967,100.5491731
6.9,41.0,,4.0,3.0,1,1,21.2801469,105.7453981
5.1,42.0,,3.0,4.0,1,1,21.02916475,105.80343767219591
2.0,38.0,,,,0,1,21.0257066,105.8921527
12.0,65.0,6.0,,,0,0,21.012198,105.8552245
5.62,45.0,,3.0,,1,1,21.0283207,105.8540217
5.7,63.0,4.0,3.0,2.0,0,0,21.03713945,105.83587847363593
4.3,45.0,5.0,4.0,4.0,0,1,21.0283207,105.8540217
6.0,60.0,,,,0,1,21.012198,105.8552245
11.0,50.0,,6.0,,1,1,21.02916475,105.80343767219591
13.0,45.0,6.0,3.0,,1,0,21.2801469,105.7453981
5.8,56.0,,,,1,1,21.01903045,105.71152173592778
12.2,29.0,4.0,3.0,,1,1,21.012198,105.8552245
10.8,70.0,9.0,,,0,1,13.7989967,100.5491731
4.35,45.0,5.0,4.0,5.0,0,1,20.9702189,105.7749566
18.0,30.0,7.0,4.0,4.0,0,1,21.02705925,105.84558760674456
31.5,45.0,8.0,6.0,,1,1,13.7989967,100.5491731
6.3,88.0,,,,0,1,20.9755354,105.85744654567378
4.45,45.0,5.0,3.0,4.0,0,1,21.01903045,105.71152173592778
4.68,32.0,6.0,,,0,0,20.9702189,105.7749566
3.5,20.0,,3.0,,0,1,13.7989967,100.5491731
3.5,42.0,4.0,2.0,,1,1,21.012198,105.8552245
8.8,57.0,5.0,4.0,4.0,1,1,20.941461599999997,105.83603265035416
3.8,40.0,,4.0,3.0,1,1,20.941461599999997,105.83603265035416
9.0,48.0,,,,1,1,21.03713945,105.83587847363593
4.1,45.0,6.0,4.0,4.0,1,1,20.9936873,105.8143014
3.0,40.0,,3.0,3.0,1,1,21.012198,105.8552245
3.85,46.0,,4.0,3.0,0,1,20.941461599999997,105.83603265035416
4.0,40.0,5.0,2.0,2.0,0,1,13.7989967,100.5491731
5.1,45.0,5.0,4.0,,0,1,13.7989967,100.5491731
3.5,45.0,6.0,4.0,,1,1,20.941461599999997,105.83603265035416
4.7,40.0,6.0,4.0,4.0,0,1,20.9702189,105.7749566
4.0,40.0,6.0,,7.0,0,1,20.697382599999997,105.71577535499549
5.8,48.0,,4.0,3.0,0,0,21.0257066,105.8921527
27.9,92.0,11.0,4.0,,0,1,21.012198,105.8552245
4.45,45.0,6.0,,,1,1,20.87851585,105.64923352491572
3.45,30.0,,2.0,2.0,0,1,21.0684153,105.82394208853755
3.2,33.0,6.0,3.0,4.0,0,1,21.01903045,105.71152173592778
4.35,35.0,,3.0,4.0,0,1,21.03713945,105.83587847363593
3.85,50.0,5.0,5.0,4.0,1,1,21.0257066,105.8921527
3.6,30.0,5.0,3.0,3.0,0,1,13.7989967,100.5491731
5.9,42.0,6.0,4.0,4.0,1,1,21.2801469,105.7453981
2.95,31.0,5.0,,,1,1,21.012198,105.8552245
6.3,44.0,,4.0,,0,1,13.7989967,100.5491731
5.75,40.0,6.0,4.0,,0,1,20.8319978,105.87006434087073
4.0,33.0,6.0,4.0,3.0,0,1,20.9702189,105.7749566
5.9,55.0,5.0,6.0,,0,0,21.0283207,105.8540217
6.6,38.0,,,,0,1,13.7989967,100.5491731
3.6,40.0,,4.0,,0,1,20.9755354,105.85744654567378
14.0,55.0,8.0,5.0,,1,1,21.0684153,105.82394208853755
3.05,35.0,,,,0,0,20.941461599999997,105.83603265035416
4.35,35.0,5.0,,,1,1,20.87851585,105.64923352491572
6.1,42.0,,3.0,3.0,1,1,21.012198,105.8552245
1.7,68.0,17.0,,1.0,1,1,21.0257066,105.8921527
3.85,42.0,3.0,2.0,,0,1,13.7989967,100.5491731
3.1,30.0,,,,1,1,21.0257066,105.8921527
2.9,30.0,,3.0,3.0,0,1,21.012198,105.8552245
3.5,35.0,6.0,3.0,,1,1,21.0257066,105.8921527
5.3,35.0,,,,0,1,21.012198,105.8552245
6.8,90.0,4.0,4.0,3.0,0,1,20.9936873,105.8143014
26.0,110.0,,4.0,4.0,0,1,21.0257066,105.8921527
5.0,40.0,6.0,,,0,0,21.01903045,105.71152173592778
7.2,55.0,6.0,4.0,5.0,1,0,21.0257066,105.8921527
6.5,46.0,6.0,5.0,,0,1,21.0257066,105.8921527
150.0,200.0,12.0,,,1,1,13.7989967,100.5491731
7.5,41.0,6.0,3.0,4.0,0,1,21.0684153,105.82394208853755
4.6,51.0,5.0,5.0,,0,0,21.0283207,105.8540217
3.0,28.0,5.0,3.0,3.0,1,1,21.0684153,105.82394208853755
33.0,77.0,9.0,8.0,8.0,1,1,20.9897891,105.7990448
3.2,30.0,6.0,3.0,3.0,0,1,20.9702189,105.7749566
4.3,48.0,,,,0,1,21.012198,105.8552245
5.0,40.0,,3.0,,1,1,21.0283207,105.8540217
4.3,50.0,5.0,4.0,4.0,0,1,21.1409186,105.5060305
3.0,33.0,5.0,3.0,3.0,0,1,13.7989967,100.5491731
4.6,45.0,5.0,4.0,,0,1,21.2801469,105.7453981
4.18,45.0,6.0,6.0,4.0,1,1,21.012198,105.8552245
10.0,48.0,7.0,4.0,4.0,1,1,20.9702189,105.7749566
3.5,50.0,,,3.0,0,1,20.9755354,105.85744654567378
6.2,86.0,,5.0,,0,1,20.9755354,105.85744654567378
5.95,45.0,5.0,4.0,5.0,0,1,21.0283207,105.8540217
325.0,34.0,,3.0,4.0,1,0,21.0257066,105.8921527
21.0,180.0,4.0,5.0,4.0,1,1,20.8319978,105.87006434087073
3.86,34.0,,2.0,,1,1,20.9755354,105.85744654567378
9.6,40.0,6.0,4.0,4.0,0,1,21.0283207,105.8540217
5.4,52.0,,4.0,,0,1,21.012198,105.8552245
3.98,45.0,,3.0,3.0,1,1,20.9936873,105.8143014
15.0,100.0,,,,1,1,21.0866512,105.8884768
19.0,62.0,5.0,4.0,4.0,0,1,21.03713945,105.83587847363593
4.1,43.0,,4.0,3.0,0,1,21.0684153,105.82394208853755
6.2,47.0,5.0,1.0,,0,1,21.0257066,105.8921527
3.38,28.0,4.0,2.0,3.0,1,1,21.0283207,105.8540217
7.6,60.0,6.0,6.0,7.0,1,1,20.9702189,105.7749566
6.8,65.0,,,,1,1,21.01903045,105.71152173592778
120.0,40.0,5.0,,,0,1,20.941461599999997,105.83603265035416
1.0,17.0,3.0,1.0,1.0,0,1,21.0283207,105.8540217
9.0,60.0,,,,1,1,21.01903045,105.71152173592778
8.1,50.0,,3.0,,0,1,21.0283207,105.8540217
2.65,26.0,6.0,,,1,1,20.87851585,105.64923352491572
2.95,34.0,5.0,3.0,,0,1,20.9755354,105.85744654567378
2.85,31.0,,,,0,0,20.9702189,105.7749566
2.5,50.0,3.0,2.0,,1,1,20.9755354,105.85744654567378
7.45,27.0,3.0,,,1,1,21.03713945,105.83587847363593
4.1,35.0,6.0,4.0,4.0,1,1,21.0684153,105.82394208853755
6.0,55.0,7.0,,,0,1,21.0257066,105.8921527
138.0,51.0,6.0,,5.0,0,1,13.7989967,100.5491731
4.0,46.0,,,2.0,1,0,21.012198,105.8552245
14.3,40.0,7.0,4.0,5.0,1,1,13.7989967,100.5491731
3.4,30.0,6.0,3.0,4.0,0,1,20.9755354,105.85744654567378
6.0,72.0,6.0,6.0,4.0,1,1,21.2801469,105.7453981
2.7,31.0,,,,0,1,20.9755354,105.85744654567378
11.0,60.0,6.0,4.0,4.0,0,1,13.7989967,100.5491731
3.2,60.0,,,,0,1,20.941461599999997,105.83603265035416
3.75,85.0,4.0,4.0,2.0,1,0,20.9897891,105.7990448
2.48,30.0,,3.0,,0,1,20.941461599999997,105.83603265035416
11.8,50.0,8.0,6.0,5.0,1,1,20.9702189,105.7749566
8.8,48.0,,4.0,5.0,1,1,21.2801469,105.7453981
0.24,60.0,6.0,,,1,1,21.03713945,105.83587847363593
3.4,35.0,5.0,3.0,,1,1,20.9702189,105.7749566
12.9,65.0,8.0,4.0,,1,1,21.0684153,105.82394208853755
52.0,66.0,6.0,4.0,,1,1,21.012198,105.8552245
5.7,58.0,5.0,3.0,4.0,0,1,21.0257066,105.8921527
18.0,30.0,7.0,4.0,5.0,0,1,21.02705925,105.84558760674456
36.0,83.0,,,,0,1,21.012198,105.8552245
10.5,94.0,9.0,,,0,1,21.0684153,105.82394208853755
2.65,35.0,,,,0,1,21.012198,105.8552245
6.0,44.0,6.0,6.0,6.0,1,1,20.9702189,105.7749566
2.8,31.0,6.0,,,0,1,21.0257066,105.8921527
41.9,70.0,5.0,,,1,1,13.7989967,100.5491731
4.68,32.0,6.0,3.0,,0,1,20.9702189,105.7749566
47.9,120.0,8.0,5.0,,1,1,21.0283207,105.8540217
4.5,41.0,6.0,4.0,4.0,0,1,21.2801469,105.7453981
4.35,40.0,5.0,4.0,3.0,0,1,20.9936873,105.8143014
4.73,42.0,,3.0,4.0,0,0,13.7989967,100.5491731
4.1,55.0,,4.0,,0,0,21.0283207,105.8540217
6.0,55.0,5.0,4.0,,0,1,20.87851585,105.64923352491572
3.0,34.0,6.0,3.0,4.0,1,1,21.01903045,105.71152173592778
4.28,44.0,6.0,4.0,4.0,0,1,20.9755354,105.85744654567378
4.6,36.0,6.0,3.0,3.0,1,0,21.0684153,105.82394208853755
15.5,45.0,,6.0,,1,1,21.02916475,105.80343767219591
6.3,70.0,4.0,,,0,1,20.9897891,105.7990448
2.85,35.0,3.0,2.0,,1,1,20.9702189,105.7749566
34.0,68.0,4.0,2.0,,1,1,13.7989967,100.5491731
8.9,78.0,,7.0,5.0,0,0,21.0257066,105.8921527
5.65,50.0,5.0,,,0,1,20.7431915,105.8789348
7.48,64.0,5.0,4.0,3.0,0,1,21.2801469,105.7453981
47.9,120.0,8.0,,,1,1,21.0283207,105.8540217
5.6,33.0,6.0,,,0,1,21.0684153,105.82394208853755
4.75,37.0,,3.0,,0,1,21.012198,105.8552245
4.2,76.0,,,,0,1,21.0684153,105.82394208853755
5.5,33.0,,3.0,4.0,0,1,21.03713945,105.83587847363593
4.2,39.0,5.0,,,1,0,20.9702189,105.7749566
4.1,45.0,6.0,4.0,,0,0,21.0151072,105.7814958
6.3,56.0,,9.0,9.0,0,1,21.0151072,105.7814958
4.8,40.0,6.0,,,1,1,21.03713945,105.83587847363593
9.2,74.0,5.0,4.0,4.0,0,1,20.9936873,105.8143014
8.56,59.0,,3.0,3.0,0,1,21.02916475,105.80343767219591
8.6,45.0,7.0,3.0,,0,1,21.02916475,105.80343767219591
5.2,45.0,,4.0,4.0,0,1,21.0684153,105.82394208853755
3.4,30.0,6.0,3.0,4.0,1,1,20.9755354,105.85744654567378
5.45,50.0,4.0,,,1,1,20.8319978,105.87006434087073
4.1,35.0,6.0,3.0,4.0,0,0,21.02916475,105.80343767219591
4.8,45.0,,5.0,5.0,0,1,13.7989967,100.5491731
6.5,55.0,7.0,,,0,1,20.9936873,105.8143014
5.9,52.0,5.0,,,0,1,21.0257066,105.8921527
9.0,54.0,8.0,10.0,,0,1,21.0151072,105.7814958
1.9,42.0,,,,1,1,21.0866512,105.8884768
33.5,85.0,8.0,7.0,7.0,1,1,21.02916475,105.80343767219591
130.0,420.0,5.0,,,1,1,21.0257066,105.8921527
4.8,40.0,,5.0,5.0,0,1,21.0684153,105.82394208853755
4.2,41.0,5.0,4.0,3.0,0,1,21.0684153,105.82394208853755
5.3,35.0,7.0,3.0,4.0,0,0,21.0684153,105.82394208853755
4.0,50.0,5.0,4.0,,1,1,20.9702189,105.7749566
4.2,40.0,6.0,,,0,1,13.7989967,100.5491731
9.0,51.0,,4.0,5.0,0,1,21.2801469,105.7453981
5.0,63.0,4.0,3.0,2.0,0,0,21.03713945,105.83587847363593
2.5,50.0,,,3.0,1,1,21.02705925,105.84558760674456
6.3,40.0,,4.0,4.0,1,0,21.0684153,105.82394208853755
9.1,65.0,8.0,,,1,1,20.7431915,105.8789348
3.7,33.0,6.0,3.0,4.0,1,1,21.02916475,105.80343767219591
12.2,55.0,5.0,4.0,,0,1,20.697382599999997,105.71577535499549
2.75,28.0,,2.0,3.0,0,1,21.0151072,105.7814958
14.5,56.0,,,,0,1,21.0257066,105.8921527
15.0,85.0,8.0,,,1,1,21.0283207,105.8540217
5.0,45.0,,,,0,1,20.9755354,105.85744654567378
126.0,460.0,,,,1,1,20.7431915,105.8789348
5.8,220.0,5.0,,,1,1,21.03713945,105.83587847363593
5.2,47.0,,,,0,1,20.8319978,105.87006434087073
3.5,33.0,5.0,4.0,4.0,1,1,21.2801469,105.7453981
2.9,42.0,4.0,3.0,2.0,0,1,20.941461599999997,105.83603265035416
4.8,40.0,,5.0,3.0,0,1,21.0684153,105.82394208853755
130.0,362.0,10.0,,,1,1,21.02916475,105.80343767219591
9.0,57.0,5.0,4.0,3.0,1,1,20.941461599999997,105.83603265035416
4.35,32.0,,3.0,4.0,0,1,21.02916475,105.80343767219591
3.19,30.0,4.0,2.0,2.0,0,1,21.0684153,105.82394208853755
1.0,45.0,6.0,,,0,1,13.7989967,100.5491731
5.7,65.0,,,,1,1,21.0257066,105.8921527
2.7,45.0,,,4.0,1,1,21.012198,105.8552245
4.4,36.0,6.0,3.0,4.0,0,1,21.0257066,105.8921527
2.95,48.0,4.0,,,1,1,20.941461599999997,105.83603265035416
4.5,42.0,,6.0,4.0,0,1,21.0684153,105.82394208853755
2.25,40.0,4.0,3.0,3.0,1,1,20.8319978,105.87006434087073
3.47,31.0,6.0,3.0,4.0,0,1,20.9897891,105.7990448
10.05,55.0,8.0,5.0,5.0,1,0,13.7989967,100.5491731
5.8,65.0,,,,0,1,20.9755354,105.85744654567378
6.5,58.0,1.0,,,1,1,20.9755354,105.85744654567378
7.0,35.0,3.0,2.0,2.0,1,1,21.02705925,105.84558760674456
67.0,12.0,,,,1,1,21.02705925,105.84558760674456
14.0,50.0,5.0,4.0,4.0,1,1,21.02705925,105.84558760674456
118.0,2.0,9.0,,2.0,0,1,21.0283207,105.8540217
3.7,41.0,6.0,5.0,5.0,1,0,13.7989967,100.5491731
3.58,32.0,,3.0,4.0,0,1,20.9755354,105.85744654567378
3.6,52.0,,,,1,1,20.941461599999997,105.83603265035416
1.35,62.0,,2.0,2.0,1,1,20.9702189,105.7749566
4.0,36.0,4.0,3.0,2.0,0,1,20.8319978,105.87006434087073
28.5,240.0,,,,1,1,20.941461599999997,105.83603265035416
19.0,86.0,3.0,1.0,,1,1,20.9897891,105.7990448
3.65,45.0,,,,1,0,21.0283207,105.8540217
6.8,58.0,5.0,4.0,,0,1,21.02916475,105.80343767219591
3.55,35.0,6.0,4.0,5.0,1,1,20.941461599999997,105.83603265035416
3.4,42.0,,,,1,0,20.9755354,105.85744654567378
19.0,174.0,7.0,27.0,27.0,1,1,21.02916475,105.80343767219591
4.0,33.0,6.0,3.0,4.0,0,1,13.7989967,100.5491731
5.75,49.0,,4.0,4.0,0,1,20.9936873,105.8143014
4.9,40.0,6.0,4.0,4.0,0,1,21.03713945,105.83587847363593
3.68,35.0,,,,0,1,20.9755354,105.85744654567378
3.15,30.0,5.0,3.0,3.0,0,1,21.0684153,105.82394208853755
3.85,75.0,,5.0,,1,1,21.0257066,105.8921527
1.45,14.0,,3.0,2.0,1,1,13.7989967,100.5491731
12.5,70.0,5.0,4.0,,1,1,21.2801469,105.7453981
17.8,75.0,6.0,4.0,6.0,0,1,21.0257066,105.8921527
3.5,43.0,4.0,,3.0,1,1,20.87851585,105.64923352491572
2.6,40.0,,4.0,3.0,0,1,20.941461599999997,105.83603265035416
4.6,33.0,5.0,3.0,4.0,0,1,21.0684153,105.82394208853755
58.0,75.0,7.0,6.0,,1,1,21.03713945,105.83587847363593
4.8,36.0,5.0,3.0,3.0,0,1,20.8319978,105.87006434087073
4.1,35.0,5.0,,,0,1,13.7989967,100.5491731
7.9,78.0,,,,0,1,20.9755354,105.85744654567378
6.85,54.0,5.0,4.0,4.0,0,1,21.012198,105.8552245
8.5,50.0,6.0,,,1,1,21.02916475,105.80343767219591
6.0,72.0,4.0,3.0,3.0,0,1,21.0684153,105.82394208853755
0.118,42.0,6.0,4.0,4.0,0,1,20.9702189,105.7749566
13.8,77.0,7.0,,2.0,0,1,21.0257066,105.8921527
4.75,54.0,,,,0,1,21.02974515,105.85073634875805
6.8,55.0,,6.0,,0,1,21.0283207,105.8540217
8.9,50.0,6.0,5.0,4.0,1,1,20.9702189,105.7749566
7.5,50.0,,10.0,,0,1,21.2801469,105.7453981
5.45,46.0,,,,0,1,21.0684153,105.82394208853755
