,Price,Area,Floor,Bedroom,Restroom,Roadfrontage,Legal,Lat,Long
6703,9.0,90.0,,,,0,0,21.0684153,105.82394208853756
6704,9.9,97.0,,,,0,1,21.0684153,105.82394208853756
6705,4.28,32.0,,,,0,1,20.8319978,105.87006434087073
6706,9.9,48.0,5.0,4.0,3.0,1,1,13.7989967,100.5491731
6707,13.0,80.0,6.0,,,0,1,21.0257066,105.8921527
6709,4.4,36.0,,3.0,4.0,0,1,21.0283207,105.8540217
6710,2.6,30.0,6.0,,,0,1,21.0257066,105.8921527
6711,3.4,40.0,6.0,,,1,0,20.9755354,105.85744654567378
6712,3.65,45.0,6.0,6.0,3.0,0,1,20.9414616,105.83603265035416
6713,11.5,80.0,6.0,4.0,5.0,1,0,21.0257066,105.8921527
6714,5.3,40.0,6.0,5.0,1.0,1,1,21.2801469,105.7453981
6715,3.99,35.0,,4.0,3.0,0,1,21.02916475,105.80343767219593
6716,3.3,30.0,5.0,,,1,1,20.9702189,105.7749566
6717,6.3,35.0,7.0,3.0,4.0,0,1,21.03713945,105.83587847363592
6719,6.7,48.0,6.0,4.0,3.0,1,1,21.1667582,105.7424954306044
6720,4.0,33.0,4.0,,2.0,0,0,13.7989967,100.5491731
6721,3.0,30.0,6.0,2.0,,0,1,21.0684153,105.82394208853756
6722,6.8,50.0,5.0,2.0,,0,1,20.9936873,105.8143014
6723,13.5,55.0,8.0,7.0,6.0,1,1,21.2801469,105.7453981
6724,14.5,48.0,3.0,2.0,,1,1,21.012198,105.8552245
6727,4.7,45.0,6.0,4.0,4.0,1,1,21.2801469,105.7453981
6728,6.6,35.0,6.0,,,0,1,13.7989967,100.5491731
6729,4.6,35.0,6.0,4.0,4.0,1,1,21.2801469,105.7453981
6730,6.3,45.0,5.0,4.0,,0,1,21.2801469,105.7453981
6732,1.0,45.0,,2.0,2.0,0,0,20.9702189,105.7749566
6734,11.95,68.0,,4.0,3.0,1,1,20.9755354,105.85744654567378
6735,5.2,48.0,6.0,5.0,,0,1,20.9936873,105.8143014
6736,5.6,42.0,6.0,4.0,,1,1,21.2801469,105.7453981
6737,3.95,42.0,1.0,1.0,,0,0,20.9414616,105.83603265035416
6738,7.2,50.0,,,,0,1,13.7989967,100.5491731
6739,6.3,50.0,5.0,4.0,,0,1,20.9755354,105.85744654567378
6740,6.9,40.0,5.0,,,1,1,20.9702189,105.7749566
6741,3.9,33.0,,,3.0,0,1,20.9897891,105.7990448
6742,4.65,60.0,,,,0,0,20.9414616,105.83603265035416
6743,3.73,36.0,,,,0,0,20.9702189,105.7749566
6744,3.0,30.0,6.0,6.0,4.0,0,1,20.9702189,105.7749566
6745,11.5,70.0,6.0,4.0,5.0,0,1,21.0257066,105.8921527
6746,3.8,35.0,,4.0,3.0,0,1,21.02916475,105.80343767219593
6747,4.5,44.0,6.0,4.0,4.0,1,1,20.9936873,105.8143014
6748,5.5,35.0,8.0,5.0,5.0,0,1,21.03713945,105.83587847363592
6749,7.1,44.0,5.0,4.0,3.0,0,1,21.0684153,105.82394208853756
6750,4.4,48.0,5.0,5.0,,1,1,21.012198,105.8552245
6751,4.8,34.0,,,,1,0,21.02916475,105.80343767219593
6752,2.1,34.0,5.0,,,1,1,20.9702189,105.7749566
6754,2.85,50.0,3.0,6.0,2.0,0,1,21.02916475,105.80343767219593
6758,4.7,36.0,,3.0,4.0,0,1,21.012198,105.8552245
6759,5.85,52.0,,3.0,4.0,0,1,21.02916475,105.80343767219593
6760,5.63,75.0,,7.0,7.0,1,1,21.0238721,105.97050129109071
6761,4.85,40.0,6.0,4.0,4.0,1,1,21.01903045,105.71152173592778
6762,9.05,55.0,,6.0,,1,1,21.0283207,105.8540217
6764,14.0,60.0,,,,1,1,21.02916475,105.80343767219593
6765,2.0,35.0,5.0,,,1,1,20.9702189,105.7749566
6766,5.0,66.0,6.0,6.0,6.0,0,1,21.03713945,105.83587847363592
6767,3.0,30.0,5.0,4.0,4.0,0,1,21.0684153,105.82394208853756
6768,6.3,50.0,4.0,2.0,,1,1,21.0257066,105.8921527
6769,4.5,35.0,7.0,4.0,4.0,0,1,21.02916475,105.80343767219593
6770,2.75,40.0,5.0,,,1,1,20.9702189,105.7749566
6772,13.0,56.0,,,,0,1,21.0684153,105.82394208853756
6774,2.1,,7.0,4.0,,1,1,20.9702189,105.7749566
6775,7.4,116.0,5.0,3.0,,1,1,20.9755354,105.85744654567378
6776,6.5,55.0,,5.0,4.0,0,1,13.7989967,100.5491731
6777,6.5,50.0,7.0,,,1,1,20.9702189,105.7749566
6778,3.05,46.0,,4.0,3.0,0,1,21.1096428,105.57094469616789
6779,5.0,52.0,6.0,,6.0,1,1,21.0684153,105.82394208853756
6780,5.0,60.0,7.0,,,1,1,21.03713945,105.83587847363592
6781,2.95,50.0,,,,0,1,21.0151072,105.7814958
6782,4.5,50.0,4.0,,,0,1,20.9755354,105.85744654567378
6783,7.3,101.0,1.0,,,1,1,20.9755354,105.85744654567378
6784,9.5,58.0,,3.0,4.0,1,1,21.0257066,105.8921527
6785,3.25,30.0,,3.0,4.0,0,1,13.7989967,100.5491731
6786,4.7,41.0,6.0,4.0,4.0,0,1,20.9702189,105.7749566
6787,5.7,48.0,,,,1,1,21.0257066,105.8921527
6788,7.15,64.0,5.0,4.0,3.0,1,1,21.2801469,105.7453981
6789,3.2,40.0,5.0,,,0,1,20.9755354,105.85744654567378
6790,10.0,61.0,7.0,,7.0,0,1,21.2801469,105.7453981
6791,5.0,66.0,6.0,,6.0,0,1,21.03713945,105.83587847363592
6792,3.05,,,3.0,3.0,1,1,20.9414616,105.83603265035416
6794,5.2,40.0,6.0,4.0,4.0,0,1,20.9702189,105.7749566
6795,12.5,46.0,,4.0,,1,0,20.9702189,105.7749566
6797,2.25,33.0,,,,1,1,21.012198,105.8552245
6798,6.6,50.0,,4.0,4.0,0,1,21.0257066,105.8921527
6799,7.0,90.0,5.0,,,1,1,20.9755354,105.85744654567378
6800,5.6,72.0,5.0,,,1,1,20.9414616,105.83603265035416
6801,11.2,50.0,,,,0,1,21.02916475,105.80343767219593
6802,1.0,70.0,6.0,,,1,1,21.02916475,105.80343767219593
6803,5.45,57.0,,5.0,4.0,0,1,20.9755354,105.85744654567378
6804,9.0,57.0,1.0,,,0,1,13.7989967,100.5491731
6805,7.5,50.0,6.0,5.0,4.0,1,1,20.7431915,105.8789348
6806,2.64,48.0,,,,1,1,20.9414616,105.83603265035416
6807,6.2,48.0,5.0,4.0,4.0,0,1,20.9936873,105.8143014
6808,10.8,56.0,6.0,4.0,,0,1,20.8319978,105.87006434087073
6809,5.15,40.0,6.0,3.0,3.0,0,1,21.02916475,105.80343767219593
6810,4.69,36.0,6.0,3.0,4.0,0,1,21.012198,105.8552245
6812,8.5,48.0,,,,0,1,21.02916475,105.80343767219593
6814,5.6,36.0,6.0,3.0,4.0,0,1,13.7989967,100.5491731
6815,3.9,35.0,6.0,3.0,4.0,0,1,21.02916475,105.80343767219593
6816,4.38,35.0,,3.0,4.0,0,1,21.03713945,105.83587847363592
6817,3.7,35.0,7.0,,,0,1,21.0257066,105.8921527
6818,8.0,108.0,5.0,,,1,0,21.012198,105.8552245
6819,0.13,45.0,8.0,4.0,4.0,1,1,21.0257066,105.8921527
6820,4.5,40.0,6.0,,,0,1,21.012198,105.8552245
6821,6.18,60.0,4.0,,,0,1,21.012198,105.8552245
6822,4.5,36.0,6.0,3.0,4.0,0,1,21.0684153,105.82394208853756
6823,5.2,45.0,6.0,3.0,4.0,0,1,21.0684153,105.82394208853756
6824,3.79,57.0,,,,1,1,21.0866512,105.8884768
6825,1.75,42.0,6.0,4.0,2.0,1,0,20.87851585,105.64923352491572
6826,2.6,30.0,,,,0,1,21.0073844,105.49966632631347
6827,3.7,38.0,6.0,4.0,,0,0,21.012198,105.8552245
6828,5.5,48.0,,3.0,,0,1,20.9897891,105.7990448
6829,4.5,38.0,7.0,,,0,1,20.9755354,105.85744654567378
6830,3.5,45.0,5.0,4.0,4.0,1,1,20.9936873,105.8143014
6831,4.89,42.0,,3.0,,0,1,13.7989967,100.5491731
6832,4.65,38.0,,4.0,4.0,0,1,21.0283207,105.8540217
6833,10.9,50.0,,4.0,2.0,0,1,13.7989967,100.5491731
6834,3.7,46.0,,4.0,,0,1,21.0257066,105.8921527
6835,11.0,51.0,,4.0,5.0,1,1,21.03713945,105.83587847363592
6837,3.5,33.0,,3.0,4.0,0,1,21.02916475,105.80343767219593
6838,3.88,35.0,5.0,4.0,3.0,0,1,21.02916475,105.80343767219593
6839,4.2,60.0,,,,1,1,21.0866512,105.8884768
6840,3.96,41.0,6.0,4.0,3.0,0,1,20.9936873,105.8143014
6841,5.2,31.0,,3.0,2.0,0,1,21.2801469,105.7453981
6842,3.99,30.0,6.0,3.0,4.0,0,1,21.02916475,105.80343767219593
6843,4.98,40.0,6.0,3.0,,0,1,21.012198,105.8552245
6844,5.9,32.0,6.0,4.0,4.0,1,1,20.9936873,105.8143014
6845,6.105,66.0,1.0,,,0,1,21.0238721,105.97050129109071
6846,2.73,42.0,1.0,2.0,2.0,1,1,21.01903045,105.71152173592778
6847,3.4,62.0,,3.0,3.0,0,1,20.9414616,105.83603265035416
6848,3.2,41.0,,,3.0,0,1,21.012198,105.8552245
6849,9.4,59.0,,,,1,0,20.7431915,105.8789348
6851,5.5,70.0,4.0,3.0,3.0,0,1,20.9702189,105.7749566
6853,3.69,45.0,6.0,,,1,1,20.9414616,105.83603265035416
6854,10.0,83.0,8.0,,,1,1,21.0257066,105.8921527
6855,4.0,34.0,,3.0,4.0,0,1,21.2801469,105.7453981
6856,4.45,35.0,6.0,3.0,4.0,0,1,20.9702189,105.7749566
6857,0.165,50.0,,,,1,1,20.9702189,105.7749566
6858,5.0,50.0,7.0,,6.0,1,1,21.0684153,105.82394208853756
6859,10.9,65.0,,2.0,,1,1,21.0257066,105.8921527
6860,4.6,39.0,5.0,4.0,3.0,0,1,21.2801469,105.7453981
6861,4.55,35.0,,4.0,3.0,0,1,21.2801469,105.7453981
6863,5.1,40.0,6.0,5.0,5.0,1,1,21.0283207,105.8540217
6864,2.65,30.0,3.0,,,1,1,20.8319978,105.87006434087073
6865,6.5,55.0,,,4.0,0,1,13.7989967,100.5491731
6866,6.9,40.0,7.0,,,0,1,20.9755354,105.85744654567378
6867,5.28,62.0,5.0,5.0,3.0,1,1,20.9755354,105.85744654567378
6868,5.8,35.0,,,,1,1,21.01903045,105.71152173592778
6869,8.8,56.0,,,,1,1,21.02916475,105.80343767219593
6870,10.3,60.0,,,,0,1,13.7989967,100.5491731
6871,3.45,44.0,,3.0,,0,1,20.8319978,105.87006434087073
6872,4.1,40.0,,,,0,1,20.9414616,105.83603265035416
6873,3.45,35.0,,,,0,1,21.1096428,105.57094469616789
6874,4.3,36.0,5.0,3.0,,0,1,21.012198,105.8552245
6875,6.5,58.0,3.0,,,0,1,20.9755354,105.85744654567378
6877,6.2,43.0,,,1.0,1,1,21.0257066,105.8921527
6879,3.3,33.0,5.0,3.0,3.0,0,1,20.9702189,105.7749566
6880,7.5,57.0,7.0,6.0,5.0,0,1,13.7989967,100.5491731
6881,7.48,30.0,3.0,2.0,,0,1,21.03713945,105.83587847363592
6882,4.1,37.0,,4.0,3.0,0,1,20.9936873,105.8143014
6883,11.8,81.0,,,,0,1,20.9755354,105.85744654567378
6884,4.9,44.0,6.0,4.0,3.0,0,1,21.02916475,105.80343767219593
6885,3.3,35.0,,,,1,1,20.9414616,105.83603265035416
6886,3.0,36.0,,,,1,1,21.0257066,105.8921527
6887,3.5,30.0,5.0,4.0,,0,1,20.9702189,105.7749566
6888,5.6,37.0,,3.0,,0,1,21.0283207,105.8540217
6889,6.5,30.0,,5.0,4.0,0,1,20.9936873,105.8143014
6890,11.0,80.0,4.0,2.0,,1,1,21.2801469,105.7453981
6893,3.1,30.0,6.0,,,0,1,20.9702189,105.7749566
6894,4.9,42.0,6.0,3.0,4.0,0,1,13.7989967,100.5491731
6895,4.3,73.0,,,,0,1,21.0684153,105.82394208853756
6896,6.9,55.0,,,,0,1,20.9755354,105.85744654567378
6897,5.2,52.0,,,,0,1,20.9936873,105.8143014
6899,13.6,90.0,7.0,5.0,6.0,1,0,21.0257066,105.8921527
6902,3.6,8.0,5.0,4.0,3.0,0,1,21.012198,105.8552245
6903,2.99,32.0,5.0,2.0,2.0,0,0,21.0283207,105.8540217
6904,4.5,50.0,5.0,,,1,1,20.9702189,105.7749566
6905,3.1,34.0,,,,1,0,20.9414616,105.83603265035416
6906,2.5,40.0,,,3.0,1,1,21.0283207,105.8540217
6907,7.5,45.0,7.0,4.0,,0,1,21.0283207,105.8540217
6908,5.7,44.0,4.0,,,0,1,13.7989967,100.5491731
6909,3.65,45.0,6.0,4.0,3.0,1,1,20.9414616,105.83603265035416
6910,5.27,43.0,,3.0,4.0,0,1,21.2801469,105.7453981
6911,3.88,45.0,6.0,6.0,4.0,0,1,21.012198,105.8552245
6912,3.2,30.0,4.0,,,1,1,13.7989967,100.5491731
6914,10.6,96.0,,,,0,1,21.0684153,105.82394208853756
6915,4.0,39.0,6.0,4.0,4.0,1,1,21.2801469,105.7453981
6916,13.0,60.0,5.0,,,1,1,13.7989967,100.5491731
6917,11.0,110.0,7.0,,1.0,0,1,21.0257066,105.8921527
6919,3.6,62.0,1.0,,,0,1,20.9414616,105.83603265035416
6921,3.4,30.0,3.0,,,0,0,20.9414616,105.83603265035416
6922,3.4,56.0,,,6.0,1,1,21.01903045,105.71152173592778
6923,10.8,78.0,5.0,4.0,,0,1,20.9936873,105.8143014
6924,3.6,50.0,,,,0,1,21.0257066,105.8921527
6925,6.2,53.0,,4.0,3.0,0,1,21.03713945,105.83587847363592
6926,3.5,35.0,,,,0,1,21.0257066,105.8921527
6927,10.45,62.0,6.0,5.0,4.0,0,0,21.2801469,105.7453981
6928,3.02,36.0,,2.0,2.0,0,1,21.0283207,105.8540217
6929,5.6,35.0,6.0,3.0,4.0,0,1,21.02916475,105.80343767219593
6930,3.6,35.0,5.0,4.0,4.0,0,1,13.7989967,100.5491731
6931,4.2,42.0,,4.0,3.0,0,1,21.0684153,105.82394208853756
6933,4.5,34.0,,4.0,4.0,0,1,21.0257066,105.8921527
6934,3.15,30.0,6.0,3.0,4.0,0,1,20.9702189,105.7749566
6935,4.69,55.0,6.0,4.0,4.0,0,1,21.2801469,105.7453981
6936,4.3,35.0,,3.0,4.0,0,0,21.012198,105.8552245
6938,4.75,60.0,6.0,2.0,2.0,0,1,21.0257066,105.8921527
6939,9.5,60.0,6.0,,,1,1,20.9414616,105.83603265035416
6940,3.6,46.0,6.0,6.0,4.0,0,1,20.9414616,105.83603265035416
6941,8.2,112.0,,3.0,,0,0,20.9414616,105.83603265035416
6942,2.85,24.0,6.0,3.0,3.0,1,1,21.02974515,105.85073634875803
6943,5.1,45.0,,3.0,,0,1,21.02916475,105.80343767219593
6944,8.0,100.0,5.0,5.0,6.0,1,1,21.0283207,105.8540217
6945,5.45,51.0,5.0,4.0,3.0,1,1,20.8319978,105.87006434087073
6946,14.9,52.0,3.0,6.0,4.0,0,1,21.2801469,105.7453981
6947,3.3,37.0,,4.0,,0,1,21.012198,105.8552245
6949,4.1,40.0,,,,0,1,21.0283207,105.8540217
6950,4.2,73.0,,,,0,1,21.0684153,105.82394208853756
6951,4.4,41.0,6.0,4.0,4.0,0,1,21.2801469,105.7453981
6952,4.85,45.0,6.0,6.0,4.0,0,1,13.7989967,100.5491731
6953,4.5,45.0,5.0,4.0,4.0,0,1,20.9702189,105.7749566
6954,6.05,40.0,8.0,5.0,,1,1,13.7989967,100.5491731
6955,6.15,43.0,6.0,6.0,4.0,1,1,13.7989967,100.5491731
6956,3.45,60.0,4.0,3.0,2.0,0,1,20.9414616,105.83603265035416
6957,9.9,76.0,5.0,4.0,,0,1,20.6973826,105.71577535499549
6958,2.0,43.0,1.0,2.0,1.0,1,1,20.87851585,105.64923352491572
6959,6.9,60.0,6.0,4.0,4.0,1,1,21.0257066,105.8921527
6960,2.8,55.0,1.0,1.0,1.0,0,0,21.0257066,105.8921527
6961,4.4,45.0,6.0,6.0,8.0,0,1,21.0684153,105.82394208853756
6962,6.8,70.0,,,,0,1,20.9414616,105.83603265035416
6963,4.09,30.0,6.0,3.0,4.0,0,1,21.02916475,105.80343767219593
6965,8.6,40.0,,4.0,6.0,1,1,21.02916475,105.80343767219593
6966,3.5,34.0,,3.0,4.0,0,1,20.9755354,105.85744654567378
6968,2.8,35.0,6.0,3.0,2.0,1,1,20.9702189,105.7749566
6969,4.65,52.0,6.0,4.0,,0,1,21.2801469,105.7453981
6970,9.0,60.0,5.0,4.0,4.0,1,1,20.7431915,105.8789348
6971,4.0,32.0,,,,0,1,20.87851585,105.64923352491572
6972,5.2,39.0,6.0,3.0,4.0,0,1,21.2801469,105.7453981
6973,4.3,40.0,6.0,3.0,4.0,0,1,20.9702189,105.7749566
6974,6.6,66.0,5.0,4.0,,0,1,21.0151072,105.7814958
6975,3.6,32.0,6.0,3.0,4.0,0,1,21.02916475,105.80343767219593
6976,4.8,38.0,,4.0,4.0,0,1,21.02916475,105.80343767219593
6977,4.7,35.0,6.0,,,0,1,20.9755354,105.85744654567378
6978,5.2,35.0,6.0,3.0,3.0,0,1,21.02916475,105.80343767219593
6979,5.2,48.0,5.0,4.0,3.0,0,1,21.2801469,105.7453981
6980,3.23,38.0,4.0,3.0,,0,1,21.012198,105.8552245
6981,5.8,62.0,5.0,4.0,,1,1,20.8319978,105.87006434087073
6982,4.8,55.0,6.0,4.0,4.0,1,1,21.2801469,105.7453981
6983,9.7,40.0,6.0,4.0,4.0,0,1,13.7989967,100.5491731
6984,4.0,33.0,6.0,3.0,4.0,0,1,21.0684153,105.82394208853756
6985,4.0,31.0,6.0,3.0,4.0,0,1,21.02916475,105.80343767219593
6987,6.6,76.0,,,,1,1,21.0283207,105.8540217
6988,10.5,96.0,,,,0,1,21.0684153,105.82394208853756
6989,6.5,50.0,,,,1,1,20.8319978,105.87006434087073
6990,7.55,43.0,,4.0,,0,1,21.0283207,105.8540217
6991,11.0,60.0,6.0,5.0,4.0,0,0,21.01903045,105.71152173592778
6992,1.3,53.0,3.0,2.0,2.0,0,1,20.9414616,105.83603265035416
6993,6.2,60.0,,4.0,3.0,0,1,21.03713945,105.83587847363592
6994,5.0,36.0,6.0,4.0,5.0,1,1,21.0684153,105.82394208853756
6996,6.4,46.0,7.0,3.0,3.0,1,0,21.2801469,105.7453981
6997,5.5,50.0,6.0,4.0,4.0,0,1,20.9755354,105.85744654567378
6998,3.25,45.0,,4.0,3.0,1,1,20.9414616,105.83603265035416
6999,3.0,35.0,6.0,,,0,0,21.0257066,105.8921527
7000,1.78,22.0,,1.0,1.0,1,0,21.2801469,105.7453981
7001,12.0,62.0,,6.0,,1,1,21.0283207,105.8540217
7002,7.3,44.0,6.0,4.0,,0,1,20.9755354,105.85744654567378
7003,5.0,45.0,,3.0,2.0,0,0,13.7989967,100.5491731
7004,4.15,52.0,4.0,3.0,3.0,0,1,20.9755354,105.85744654567378
7005,8.7,60.0,,,3.0,0,1,21.0257066,105.8921527
7006,11.0,65.0,8.0,,,1,1,21.0257066,105.8921527
7007,10.2,40.0,,4.0,,1,1,21.0684153,105.82394208853756
7008,6.34,40.0,,4.0,4.0,1,1,21.2801469,105.7453981
7010,7.7,51.0,3.0,,,0,1,21.01903045,105.71152173592778
7012,6.05,40.0,,4.0,,1,1,21.0283207,105.8540217
7013,8.6,82.0,7.0,5.0,6.0,1,1,21.0257066,105.8921527
7014,7.3,46.0,5.0,4.0,,0,1,13.7989967,100.5491731
7015,4.7,43.0,6.0,4.0,4.0,0,1,20.9936873,105.8143014
7016,8.2,41.0,5.0,5.0,,1,1,13.7989967,100.5491731
7018,4.7,38.0,,3.0,4.0,0,1,21.012198,105.8552245
7019,2.85,33.0,5.0,3.0,3.0,0,1,20.9702189,105.7749566
7020,4.9,53.0,6.0,4.0,4.0,1,1,21.2801469,105.7453981
7021,4.1,40.0,6.0,4.0,4.0,0,1,20.9702189,105.7749566
7022,3.5,55.0,4.0,,,1,0,21.012198,105.8552245
7023,10.5,67.0,6.0,,,0,1,20.9755354,105.85744654567378
7024,4.15,45.0,,,,0,1,20.9414616,105.83603265035416
7025,4.3,1.0,3.0,2.0,,0,1,21.0684153,105.82394208853756
7026,4.2,44.0,,,,0,1,20.9755354,105.85744654567378
7027,4.8,49.0,5.0,4.0,,0,1,21.03713945,105.83587847363592
7028,5.3,46.0,4.0,3.0,3.0,0,1,21.02916475,105.80343767219593
7029,14.2,46.0,,3.0,,1,0,21.02916475,105.80343767219593
7030,6.48,50.0,,4.0,,0,1,21.0283207,105.8540217
7031,6.05,41.0,,3.0,3.0,1,1,21.01903045,105.71152173592778
7032,3.25,31.0,6.0,3.0,4.0,0,0,20.9702189,105.7749566
7034,9.0,100.0,4.0,3.0,3.0,1,1,21.0073844,105.49966632631347
7035,3.9,45.0,4.0,,,0,1,20.9936873,105.8143014
7036,6.57,61.0,6.0,4.0,4.0,0,1,21.2801469,105.7453981
7037,4.1,31.0,6.0,4.0,3.0,0,1,20.9702189,105.7749566
7038,4.45,54.0,5.0,1.0,,0,1,21.0283207,105.8540217
7039,8.5,35.0,6.0,3.0,3.0,0,0,21.02916475,105.80343767219593
7040,5.1,42.0,,6.0,,0,1,20.9414616,105.83603265035416
7041,3.9,48.0,4.0,4.0,4.0,1,0,20.9755354,105.85744654567378
7042,5.5,50.0,,,,0,1,20.9936873,105.8143014
7043,2.75,47.0,,,4.0,0,1,21.01903045,105.71152173592778
7044,4.4,30.0,5.0,2.0,3.0,0,1,21.03713945,105.83587847363592
7045,3.95,45.0,5.0,4.0,3.0,1,1,20.9414616,105.83603265035416
7046,15.0,76.0,7.0,,,1,1,21.012198,105.8552245
7047,1.2,36.0,2.0,2.0,,0,1,20.9414616,105.83603265035416
7048,5.55,36.0,7.0,4.0,5.0,1,1,13.7989967,100.5491731
7049,11.0,60.0,,,,1,1,21.0257066,105.8921527
7050,6.7,52.0,6.0,5.0,,0,1,21.02916475,105.80343767219593
7051,6.5,53.0,7.0,2.0,1.0,1,1,21.0257066,105.8921527
7052,11.7,44.0,5.0,3.0,,0,1,21.2801469,105.7453981
7054,2.45,32.0,,,,0,0,20.9414616,105.83603265035416
7055,6.4,42.0,,4.0,3.0,0,1,20.9936873,105.8143014
7056,5.7,68.0,,5.0,4.0,0,0,21.0257066,105.8921527
7057,4.6,41.0,1.0,,,0,1,21.0257066,105.8921527
7059,4.38,46.0,,,,1,1,20.9936873,105.8143014
7061,2.95,45.0,,,,1,1,20.9414616,105.83603265035416
7062,8.5,80.0,4.0,,,1,1,21.0283207,105.8540217
7063,8.1,45.0,7.0,4.0,5.0,0,1,21.03713945,105.83587847363592
7064,4.0,37.0,6.0,4.0,4.0,0,1,21.2801469,105.7453981
7065,6.4,42.0,5.0,4.0,2.0,0,1,20.9702189,105.7749566
7066,3.3,43.0,,3.0,3.0,0,0,13.7989967,100.5491731
7067,6.05,47.0,,4.0,4.0,1,1,20.9936873,105.8143014
7068,11.9,100.0,6.0,5.0,5.0,1,1,21.0257066,105.8921527
7069,6.2,65.0,,5.0,,1,0,20.9755354,105.85744654567378
7070,4.1,47.0,7.0,4.0,,0,1,21.01903045,105.71152173592778
7072,8.5,50.0,6.0,5.0,,1,1,21.02916475,105.80343767219593
7073,10.0,52.0,5.0,,,1,0,13.7989967,100.5491731
7074,3.2,33.0,6.0,3.0,4.0,0,1,20.9702189,105.7749566
7075,13.2,70.0,4.0,3.0,3.0,0,1,20.9897891,105.7990448
7076,6.5,80.0,6.0,1.0,,1,0,20.9755354,105.85744654567378
7077,3.5,23.0,,,,0,1,21.012198,105.8552245
7078,11.4,80.0,6.0,4.0,5.0,1,1,21.0257066,105.8921527
7079,4.5,50.0,,4.0,,0,0,21.0283207,105.8540217
7080,6.25,30.0,,3.0,,1,1,21.03713945,105.83587847363592
7081,5.0,43.0,6.0,4.0,4.0,1,1,21.2801469,105.7453981
7082,6.5,55.0,,,,1,1,21.012198,105.8552245
7083,4.6,36.0,5.0,3.0,3.0,1,1,13.7989967,100.5491731
7084,6.45,34.0,6.0,4.0,,0,1,21.01903045,105.71152173592778
7085,2.7,35.0,,3.0,4.0,0,1,20.9755354,105.85744654567378
7086,3.2,41.0,,3.0,3.0,0,0,13.7989967,100.5491731
7087,3.75,40.0,5.0,2.0,,1,0,21.0283207,105.8540217
7088,5.0,30.0,6.0,4.0,4.0,0,0,21.02916475,105.80343767219593
7089,3.8,40.0,,,8.0,0,1,21.0684153,105.82394208853756
7091,4.0,40.0,5.0,4.0,3.0,0,1,21.02916475,105.80343767219593
7092,3.95,40.0,6.0,6.0,6.0,0,1,21.0684153,105.82394208853756
7093,2.75,33.0,6.0,3.0,4.0,1,1,20.9702189,105.7749566
7096,1.9,40.0,,,3.0,0,1,21.0684153,105.82394208853756
7099,5.38,62.0,5.0,5.0,3.0,1,1,20.9755354,105.85744654567378
7100,4.9,41.0,,5.0,1.0,0,1,21.0283207,105.8540217
7101,3.85,46.0,4.0,,,1,1,20.9755354,105.85744654567378
7102,3.65,37.0,,,,0,1,20.9414616,105.83603265035416
7103,3.9,48.0,4.0,4.0,4.0,1,0,20.9755354,105.85744654567378
7104,4.36,45.0,6.0,4.0,4.0,0,1,20.9755354,105.85744654567378
7106,4.0,,,,,0,1,21.012198,105.8552245
7108,5.35,45.0,,4.0,3.0,0,1,21.2801469,105.7453981
7109,4.8,35.0,,3.0,4.0,0,1,21.2801469,105.7453981
7110,3.2,45.0,6.0,3.0,,0,1,21.1096428,105.57094469616789
7111,5.8,30.0,,,,0,0,13.7989967,100.5491731
7113,5.35,35.0,7.0,3.0,4.0,0,1,21.0684153,105.82394208853756
7115,2.2,31.0,,,,1,1,21.01903045,105.71152173592778
7116,7.2,85.0,5.0,4.0,2.0,1,1,20.8319978,105.87006434087073
7117,4.4,45.0,6.0,4.0,,0,1,21.2801469,105.7453981
7118,5.3,38.0,6.0,,,0,1,20.8319978,105.87006434087073
7119,6.9,62.0,,,,0,1,21.0257066,105.8921527
7120,3.5,40.0,5.0,4.0,3.0,0,1,13.7989967,100.5491731
7121,2.0,38.0,,,,1,1,20.8319978,105.87006434087073
7122,4.2,45.0,6.0,6.0,6.0,0,1,20.9755354,105.85744654567378
7123,7.5,72.0,4.0,,,1,1,21.0238721,105.97050129109071
7125,14.5,60.0,7.0,,,0,1,21.012198,105.8552245
7126,3.75,30.0,,3.0,4.0,0,1,21.0283207,105.8540217
7127,6.15,48.0,6.0,,,0,1,21.02916475,105.80343767219593
7128,4.0,50.0,7.0,,,1,1,21.03713945,105.83587847363592
7129,5.25,42.0,,3.0,,0,1,21.02916475,105.80343767219593
7130,3.2,35.0,6.0,4.0,3.0,1,1,20.9755354,105.85744654567378
7131,2.8,40.0,5.0,2.0,3.0,0,1,13.7989967,100.5491731
7132,4.1,35.0,6.0,3.0,,0,1,21.2801469,105.7453981
7133,6.0,55.0,6.0,7.0,8.0,0,1,21.0684153,105.82394208853756
7134,3.7,29.0,4.0,3.0,,1,1,21.0283207,105.8540217
7135,9.6,102.0,5.0,2.0,,0,1,21.0257066,105.8921527
7136,4.09,36.0,6.0,3.0,4.0,0,0,21.02916475,105.80343767219593
7137,5.75,39.0,,2.0,,0,1,21.03713945,105.83587847363592
7138,3.65,52.0,4.0,3.0,2.0,0,1,20.9414616,105.83603265035416
7139,4.1,35.0,,3.0,4.0,0,1,21.02916475,105.80343767219593
7140,7.45,43.0,,4.0,4.0,1,0,21.0283207,105.8540217
7142,2.1,27.0,6.0,3.0,3.0,0,0,21.0283207,105.8540217
7143,12.0,90.0,4.0,5.0,3.0,0,0,21.01903045,105.71152173592778
