Price,Area,Floor,Bedroom,Restroom,Address,Roadfrontage,Legal
5.8,40.0,3.0,3.0,3.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
8.8,85.0,3.0,3.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
6.85,62.0,3.0,3.0,3.0,"Bình Tân, Thành phố Hồ Chí Minh",False,
2.8,25.0,,2.0,2.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,Good
3.0,80.0,5.0,4.0,8.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
2.8,40.0,3.0,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,
6.85,152.0,3.0,4.0,4.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
6.7,52.0,5.0,4.0,5.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
3.0,57.0,,,,"Quận 9, Thành phố Hồ Chí Minh",False,Good
5000000.0,90.0,4.0,5.0,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
6.8,79.0,3.0,4.0,,"Tân Phú, Thành phố Hồ Chí Minh",False,
4.7,37.0,3.0,3.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
5.0,215.0,3.0,5.0,6.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
1.55,125.0,1.0,,,"Củ Chi, Thành phố Hồ Chí Minh",True,Good
6.3,65.0,4.0,5.0,5.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
10.0,111.0,3.0,4.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
5.4,9.0,,,,"Quận 6, Thành phố Hồ Chí Minh",False,Good
8.6,60.0,4.0,4.0,5.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
11.1,120.0,4.0,7.0,8.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
1.8,5.0,,,2.0,Thành phố Hồ Chí Minh,False,
5.95,54.0,5.0,4.0,4.0,"Tân Bình, Thành phố Hồ Chí Minh",False,
2.0,50.0,2.0,,,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
8.3,88.0,4.0,4.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
14.2,82.0,4.0,6.0,7.0,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
5.6,36.0,3.0,5.0,3.0,"Phú Nhuận, Thành phố Hồ Chí Minh",True,Good
5.2,115.0,2.0,3.0,2.0,"Quận 8, Thành phố Hồ Chí Minh",False,
4.6,54.0,2.0,2.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
4.0,40.0,,2.0,3.0,Thành phố Hồ Chí Minh,True,Good
5.5,75.0,4.0,4.0,,Thành phố Hồ Chí Minh,False,Good
13.3,90.0,,,,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
16.5,100.0,,4.0,,"Bình Tân, Thành phố Hồ Chí Minh",True,
5.8,58.0,3.0,3.0,,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
4.3,60.0,4.0,3.0,3.0,"Quận 12, Thành phố Hồ Chí Minh",True,
3.95,39.0,,2.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",False,
6.6,66.0,2.0,3.0,3.0,Thành phố Hồ Chí Minh,False,Good
1.95,5.0,2.0,2.0,2.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
5.25,51.0,5.0,8.0,5.0,"Quận 7, Thành phố Hồ Chí Minh",True,Good
7.6,63.0,5.0,5.0,5.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
40.0,400.0,6.0,,,"Quận 2, Thành phố Hồ Chí Minh",True,
1.42,45.0,,2.0,2.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
3.5,78.0,,3.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
6.6,52.0,5.0,4.0,3.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
27.0,300.0,5.0,,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
62.0,137.0,4.0,9.0,4.0,"Quận 10, Thành phố Hồ Chí Minh",True,Good
3.25,55.0,,2.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
7.6,66.0,3.0,4.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,
4.0,66.0,2.0,,,"Tân Phú, Thành phố Hồ Chí Minh",False,
4.75,49.0,3.0,2.0,1.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
5.3,90.0,3.0,7.0,5.0,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
1.8,5.0,3.0,2.0,2.0,"Quận 5, Thành phố Hồ Chí Minh",False,Good
3.0,70.0,3.0,3.0,8.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
7.0,84.0,3.0,4.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,
13.95,156.0,8.0,,,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
8.9,100.0,2.0,3.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,
12.5,267.0,,3.0,3.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
6.6,109.0,2.0,4.0,2.0,"Thủ Đức, Thành phố Hồ Chí Minh",False,
8.7,87.0,4.0,2.0,2.0,Thành phố Hồ Chí Minh,False,Good
5.8,60.0,4.0,4.0,5.0,"Quận 1, Thành phố Hồ Chí Minh",False,Good
11.0,90.0,,3.0,3.0,"Quận 7, Thành phố Hồ Chí Minh",True,
5.8,64.0,3.0,,,"Bình Tân, Thành phố Hồ Chí Minh",False,
4.7,45.0,4.0,3.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
7.6,85.0,4.0,3.0,3.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
3.35,34.0,3.0,8.0,7.0,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
7.8,120.0,,,,"Quận 2, Thành phố Hồ Chí Minh",True,
5.8,59.0,4.0,4.0,,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
4.75,34.0,2.0,3.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",False,
3.65,40.0,,2.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
6.9,125.0,4.0,6.0,3.0,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
3.19,46.0,2.0,2.0,2.0,Thành phố Hồ Chí Minh,False,
2.5,14.0,3.0,2.0,3.0,"Quận 4, Thành phố Hồ Chí Minh",False,Good
4.9,56.0,4.0,3.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
4.7,85.0,1.0,2.0,1.0,Thành phố Hồ Chí Minh,False,Good
4.8,52.0,4.0,4.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
7.4,70.0,3.0,6.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
4.9,56.0,,2.0,1.0,"Quận 7, Thành phố Hồ Chí Minh",True,
5.1,40.0,3.0,4.0,2.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
6.4,40.0,2.0,2.0,3.0,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
3.85,45.0,,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
9.5,190.0,1.0,3.0,2.0,"Hóc Môn, Thành phố Hồ Chí Minh",True,Good
4.8,21.0,5.0,3.0,2.0,"Quận 10, Thành phố Hồ Chí Minh",False,Good
7.5,64.0,,,,"Bình Tân, Thành phố Hồ Chí Minh",True,
8.5,60.0,3.0,4.0,4.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
4.9,56.0,3.0,2.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
19.9,120.0,7.0,,,"Quận 11, Thành phố Hồ Chí Minh",True,
1.55,35.0,2.0,2.0,2.0,"Quận 8, Thành phố Hồ Chí Minh",False,Good
2.45,43.0,,2.0,1.0,"Quận 12, Thành phố Hồ Chí Minh",False,Good
5.7,36.0,4.0,3.0,,"Quận 11, Thành phố Hồ Chí Minh",False,
0.69,40.0,,3.0,2.0,Thành phố Hồ Chí Minh,False,Good
6.5,60.0,4.0,6.0,4.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
9.99,77.0,4.0,4.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
0.52,40.0,2.0,2.0,2.0,"Hóc Môn, Thành phố Hồ Chí Minh",True,
1.6,36.0,3.0,2.0,2.0,"Quận 8, Thành phố Hồ Chí Minh",False,Good
4.8,80.0,,,,"Bình Tân, Thành phố Hồ Chí Minh",False,
4.0,65.0,4.0,3.0,,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
4.6,64.0,2.0,,,"Bình Tân, Thành phố Hồ Chí Minh",False,
4.0,100.0,3.0,,2.0,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
3.55,60.0,3.0,2.0,2.0,"Quận 12, Thành phố Hồ Chí Minh",True,Good
11.8,800.0,,2.0,1.0,Thành phố Hồ Chí Minh,True,Good
3.7,68.0,1.0,,,Thành phố Hồ Chí Minh,False,Good
5.8,65.0,4.0,4.0,,"Thủ Đức, Thành phố Hồ Chí Minh",False,Good
6.0,50.0,5.0,3.0,2.0,"Tân Bình, Thành phố Hồ Chí Minh",True,Good
5.8,88.0,2.0,,,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
10.0,289.0,1.0,6.0,4.0,"Quận 9, Thành phố Hồ Chí Minh",False,Good
10.0,45.0,5.0,8.0,,"Quận 3, Thành phố Hồ Chí Minh",False,Good
7.95,50.0,3.0,4.0,6.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
4.25,48.0,,2.0,1.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
15.0,73.0,5.0,8.0,,"Quận 3, Thành phố Hồ Chí Minh",True,Good
5.5,60.0,3.0,2.0,,"Tân Bình, Thành phố Hồ Chí Minh",True,Good
7.7,68.0,3.0,4.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,
3.95,26.0,3.0,2.0,3.0,"Quận 4, Thành phố Hồ Chí Minh",False,Good
7.1,60.0,4.0,,,"Bình Thạnh, Thành phố Hồ Chí Minh",True,Good
4.9,56.0,4.0,3.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
14.7,6.0,6.0,12.0,14.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
0.55,60.0,2.0,2.0,,"Hóc Môn, Thành phố Hồ Chí Minh",True,
2.77,48.0,2.0,2.0,2.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
4.3,86.0,,3.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
4.5,50.0,2.0,3.0,2.0,"Phú Nhuận, Thành phố Hồ Chí Minh",True,Good
2.57,257.0,7.0,,,"Quận 2, Thành phố Hồ Chí Minh",False,Good
3.25,55.0,,2.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
11.0,233.0,,4.0,4.0,"Quận 7, Thành phố Hồ Chí Minh",False,
6.4,62.0,,3.0,3.0,"Phú Nhuận, Thành phố Hồ Chí Minh",True,
6.5,80.0,4.0,4.0,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
1.55,35.0,2.0,2.0,2.0,"Quận 8, Thành phố Hồ Chí Minh",False,Good
5.5,55.0,2.0,,,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
7.3,88.0,4.0,4.0,5.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
4.3,44.0,3.0,2.0,2.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
4.95,56.0,2.0,2.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
4.5,65.0,2.0,5.0,5.0,"Quận 8, Thành phố Hồ Chí Minh",False,Good
6.8,56.0,2.0,4.0,5.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
5.5,48.0,3.0,3.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
7.6,45.0,5.0,,,"Quận 11, Thành phố Hồ Chí Minh",True,
6.5,60.0,4.0,6.0,4.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
9.2,,5.0,,,"Quận 10, Thành phố Hồ Chí Minh",False,
14.1,80.0,5.0,6.0,7.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
4.9,40.0,4.0,4.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",True,Good
6.6,50.0,3.0,3.0,3.0,"Tân Phú, Thành phố Hồ Chí Minh",False,
6.48,90.0,,4.0,3.0,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
5.0,52.0,5.0,4.0,4.0,"Tân Bình, Thành phố Hồ Chí Minh",False,
17.0,88.0,3.0,4.0,,"Quận 3, Thành phố Hồ Chí Minh",False,Good
4.78,46.0,3.0,3.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
7.6,44.0,5.0,4.0,3.0,"Quận 10, Thành phố Hồ Chí Minh",False,Good
3.15,51.0,,,,Thành phố Hồ Chí Minh,True,
0.0033,28.0,4.0,,,"Tân Bình, Thành phố Hồ Chí Minh",True,Good
4.8,53.0,4.0,5.0,5.0,"Quận 7, Thành phố Hồ Chí Minh",True,
6.12,35.0,2.0,2.0,2.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,Good
3.95,26.0,3.0,2.0,3.0,"Quận 4, Thành phố Hồ Chí Minh",False,Good
2.55,34.0,,4.0,2.0,"Quận 12, Thành phố Hồ Chí Minh",False,Good
3.5,48.0,5.0,4.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
3.0,66.0,,,,"Quận 9, Thành phố Hồ Chí Minh",False,Good
12.8,100.0,,,,"Tân Bình, Thành phố Hồ Chí Minh",True,Good
12.5,50.0,6.0,6.0,7.0,"Phú Nhuận, Thành phố Hồ Chí Minh",True,
2.9,35.0,,4.0,2.0,"Tân Bình, Thành phố Hồ Chí Minh",True,Good
4.0,72.0,2.0,3.0,2.0,Thành phố Hồ Chí Minh,True,Good
7.7,72.0,4.0,4.0,6.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
8.7,52.0,3.0,4.0,4.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
4.3,62.0,4.0,2.0,2.0,Thành phố Hồ Chí Minh,True,Good
160.0,1613.0,,3.0,4.0,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
3.95,110.0,,,,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
9.5,370.0,,,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
10.5,105.0,4.0,5.0,5.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
1.9,42.0,2.0,2.0,2.0,"Quận 8, Thành phố Hồ Chí Minh",False,Good
4.05,35.0,3.0,2.0,1.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
10.5,50.0,5.0,10.0,,"Quận 5, Thành phố Hồ Chí Minh",False,Good
4.52,55.0,2.0,2.0,2.0,"Quận 1, Thành phố Hồ Chí Minh",False,Good
28.0,319.0,5.0,6.0,6.0,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
4.7,45.0,4.0,3.0,4.0,"Tân Phú, Thành phố Hồ Chí Minh",False,
11.0,88.0,3.0,,,"Bình Tân, Thành phố Hồ Chí Minh",True,
12.0,120.0,5.0,7.0,7.0,"Tân Bình, Thành phố Hồ Chí Minh",True,Good
33.0,400.0,7.0,,8.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,
32.0,45.0,3.0,2.0,2.0,"Quận 1, Thành phố Hồ Chí Minh",True,
4.9,56.0,,2.0,2.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
9.0,121.0,1.0,,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
4.5,62.0,4.0,4.0,,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
5.0,53.0,4.0,4.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",True,Good
10.5,210.0,,2.0,2.0,"Quận 12, Thành phố Hồ Chí Minh",True,Good
8.4,63.0,5.0,4.0,5.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
7.0,56.0,3.0,4.0,4.0,"Bình Tân, Thành phố Hồ Chí Minh",False,
7.5,68.0,3.0,3.0,4.0,"Bình Chánh, Thành phố Hồ Chí Minh",False,
24.75,275.0,3.0,6.0,7.0,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
3.7,36.0,3.0,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
7.1,52.0,4.0,8.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
0.45,40.0,,1.0,1.0,Thành phố Hồ Chí Minh,True,
4.05,40.0,2.0,2.0,2.0,Thành phố Hồ Chí Minh,False,
8300000.0,,3.0,,5.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
5.0,60.0,4.0,5.0,3.0,"Thủ Đức, Thành phố Hồ Chí Minh",False,Good
8.3,90.0,,4.0,,Thành phố Hồ Chí Minh,False,Good
5.95,62.0,3.0,4.0,4.0,"Tân Phú, Thành phố Hồ Chí Minh",False,
6.5,80.0,3.0,3.0,3.0,"Bình Chánh, Thành phố Hồ Chí Minh",True,Good
4.7,54.0,3.0,,,"Bình Tân, Thành phố Hồ Chí Minh",False,
4.5,52.0,3.0,2.0,3.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
3.1,38.0,,,,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
3.0,50.0,2.0,2.0,2.0,"Quận 3, Thành phố Hồ Chí Minh",False,Good
6.22,63.0,2.0,3.0,2.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
3.3,28.0,4.0,,,"Tân Bình, Thành phố Hồ Chí Minh",True,Good
12.0,120.0,5.0,7.0,7.0,"Tân Bình, Thành phố Hồ Chí Minh",True,Good
38.0,80.0,,9.0,8.0,"Quận 4, Thành phố Hồ Chí Minh",True,Good
1.7,39.0,2.0,2.0,2.0,"Quận 8, Thành phố Hồ Chí Minh",False,Good
6.8,45.0,1.0,1.0,1.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,Good
4.85,42.0,4.0,3.0,3.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
4.5,44.0,3.0,2.0,2.0,"Quận 7, Thành phố Hồ Chí Minh",False,Good
7.2,42.0,5.0,5.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
4.8,61.0,2.0,2.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
7.7,72.0,4.0,4.0,6.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
5.3,40.0,3.0,2.0,2.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
9.7,125.0,3.0,3.0,,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
8.6,93.0,3.0,3.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
16.0,60.0,4.0,6.0,,"Quận 5, Thành phố Hồ Chí Minh",False,Good
5.8,88.0,2.0,,,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
7.4,48.0,,3.0,4.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
8.9,90.0,5.0,4.0,5.0,"Quận 12, Thành phố Hồ Chí Minh",True,Good
6.2,52.0,3.0,4.0,4.0,"Tân Phú, Thành phố Hồ Chí Minh",False,
2.25,48.0,2.0,2.0,2.0,"Quận 8, Thành phố Hồ Chí Minh",True,Good
4.1,42.0,,2.0,2.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
9.1,120.0,4.0,5.0,5.0,"Bình Thạnh, Thành phố Hồ Chí Minh",True,
5.8,88.0,,3.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",False,
11.5,233.0,4.0,20.0,,"Bình Chánh, Thành phố Hồ Chí Minh",True,Good
7.6,64.0,3.0,4.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
1.98,45.0,,2.0,,"Quận 3, Thành phố Hồ Chí Minh",False,Good
3.65,43.0,3.0,2.0,2.0,"Quận 6, Thành phố Hồ Chí Minh",False,Good
4.2,60.0,2.0,2.0,2.0,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
8.5,68.0,3.0,,,"Bình Tân, Thành phố Hồ Chí Minh",False,
7.2,60.0,3.0,4.0,5.0,"Quận 8, Thành phố Hồ Chí Minh",True,
2.9,28.0,2.0,2.0,2.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
15.6,100.0,5.0,5.0,6.0,"Quận 7, Thành phố Hồ Chí Minh",True,Good
2.7,50.0,3.0,3.0,3.0,"Quận 2, Thành phố Hồ Chí Minh",False,Good
4.3,110.0,2.0,,,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
3.9,80.0,4.0,,,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
9.8,64.0,2.0,,,"Bình Tân, Thành phố Hồ Chí Minh",True,
3.0,27.0,2.0,3.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
6.2,49.0,2.0,3.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",False,
12.0,210.0,,,,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
10.0,80.0,3.0,4.0,3.0,"Bình Chánh, Thành phố Hồ Chí Minh",True,
5.5,39.0,6.0,3.0,4.0,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
11.0,140.0,4.0,,,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
6.6,72.0,3.0,4.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,
10.8,89.0,1.0,1.0,1.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
5.99,58.0,5.0,4.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
5.7,51.0,3.0,,,"Bình Tân, Thành phố Hồ Chí Minh",False,
5.5,71.0,,2.0,1.0,"Quận 7, Thành phố Hồ Chí Minh",True,Good
3.15,60.0,3.0,4.0,3.0,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
8.0,192.0,,3.0,2.0,"Thủ Đức, Thành phố Hồ Chí Minh",True,Good
0.005900000000000001,54.0,4.0,3.0,4.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
4.0,58.0,2.0,2.0,3.0,"Thủ Đức, Thành phố Hồ Chí Minh",True,
8.0,40.0,,5.0,4.0,"Bình Thạnh, Thành phố Hồ Chí Minh",True,Good
8.2,41.0,3.0,4.0,4.0,"Quận 4, Thành phố Hồ Chí Minh",False,Good
3.0,50.0,2.0,5.0,3.0,"Quận 8, Thành phố Hồ Chí Minh",False,
10.5,85.0,6.0,4.0,,"Tân Bình, Thành phố Hồ Chí Minh",False,Good
8.2,88.0,4.0,4.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
4.0,88.0,,2.0,,Thành phố Hồ Chí Minh,True,Good
2.5,30.0,3.0,2.0,3.0,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
6.75,60.0,4.0,4.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
4.6,25.0,3.0,2.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",True,Good
5.8,59.0,5.0,4.0,3.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
3.6,40.0,3.0,4.0,3.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
3.79,42.0,3.0,,3.0,"Bình Tân, Thành phố Hồ Chí Minh",False,
6.79,52.0,4.0,4.0,3.0,"Nhà Bè, Thành phố Hồ Chí Minh",True,Good
4.4,66.0,,2.0,1.0,Thành phố Hồ Chí Minh,False,Good
0.93,30.0,,,3.0,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
2.15,48.0,2.0,2.0,2.0,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
8.1,66.0,6.0,4.0,5.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
1.0,44.0,,2.0,2.0,"Củ Chi, Thành phố Hồ Chí Minh",True,
3.95,38.0,2.0,2.0,3.0,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
5.8,70.0,5.0,6.0,4.0,"Thủ Đức, Thành phố Hồ Chí Minh",False,Good
7.4,52.0,5.0,4.0,10.0,"Quận 7, Thành phố Hồ Chí Minh",True,Good
4.4,80.0,3.0,3.0,2.0,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
3.8,70.0,2.0,3.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
16.6,100.0,4.0,6.0,,"Quận 5, Thành phố Hồ Chí Minh",False,Good
1.6,,2.0,2.0,1.0,"Bình Chánh, Thành phố Hồ Chí Minh",False,
3.9,80.0,4.0,,,"Tân Phú, Thành phố Hồ Chí Minh",True,Good
6.1,68.0,4.0,4.0,5.0,"Bình Tân, Thành phố Hồ Chí Minh",False,
6.2,72.0,4.0,4.0,3.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
3.7,18.0,4.0,2.0,2.0,"Bình Thạnh, Thành phố Hồ Chí Minh",True,Good
4.8,33.0,,2.0,2.0,"Tân Bình, Thành phố Hồ Chí Minh",False,
7.2,57.0,3.0,4.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,
4.2,110.0,2.0,2.0,2.0,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
5.5,43.0,3.0,3.0,4.0,"Phú Nhuận, Thành phố Hồ Chí Minh",False,
7.2,45.0,2.0,3.0,2.0,"Bình Thạnh, Thành phố Hồ Chí Minh",True,Good
25.0,188.0,,1.0,1.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
7.62,64.0,3.0,4.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
2.2,32.0,4.0,2.0,3.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
7.3,45.0,,4.0,4.0,"Gò Vấp, Thành phố Hồ Chí Minh",True,Good
2.85,60.0,3.0,4.0,3.0,"Bình Tân, Thành phố Hồ Chí Minh",True,Good
2.95,50.0,2.0,2.0,2.0,"Quận 5, Thành phố Hồ Chí Minh",True,Good
5.9,52.0,3.0,4.0,,"Bình Tân, Thành phố Hồ Chí Minh",False,
0.45,100.0,1.0,2.0,1.0,"Hóc Môn, Thành phố Hồ Chí Minh",True,
5.0,72.0,3.0,5.0,3.0,"Bình Tân, Thành phố Hồ Chí Minh",False,Good
6.95,63.0,2.0,2.0,2.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,Good
5.5,45.0,3.0,5.0,,"Tân Bình, Thành phố Hồ Chí Minh",False,
4.9,270.0,,,,Thành phố Hồ Chí Minh,True,Good
8.7,60.0,3.0,3.0,3.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
8.6,60.0,5.0,4.0,3.0,"Tân Bình, Thành phố Hồ Chí Minh",True,
6.0,85.0,2.0,6.0,2.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,Good
5.5,46.0,3.0,3.0,2.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
14.5,95.0,7.0,4.0,7.0,"Gò Vấp, Thành phố Hồ Chí Minh",False,
3.7,60.0,2.0,2.0,,"Tân Phú, Thành phố Hồ Chí Minh",False,
20.0,200.0,4.0,4.0,,"Quận 8, Thành phố Hồ Chí Minh",True,Good
6.0,87.0,,,,"Thủ Đức, Thành phố Hồ Chí Minh",False,Good
4.8,40.0,2.0,3.0,2.0,"Bình Thạnh, Thành phố Hồ Chí Minh",False,
4.95,57.0,2.0,2.0,2.0,"Tân Phú, Thành phố Hồ Chí Minh",False,Good
3.8,25.0,3.0,2.0,2.0,"Quận 5, Thành phố Hồ Chí Minh",False,Good
7.9,33.0,4.0,3.0,,"Quận 1, Thành phố Hồ Chí Minh",False,Good
2.1,33.0,2.0,2.0,2.0,"Quận 8, Thành phố Hồ Chí Minh",False,
